X1,version,uid,type,f2525b,typeDescription,how,parsedhow,time,start,stale,access,opex,opexDescription,qos,qosDescription,flowTagsVersion,remarksSource,remarksTime,remarksTo,remarksKeywords,remarksVersion,requestNotify,requestWilcoby,requestPriority,requestVersion,requestTo,requestAuthority,requestStreamTo,sensorAzimuth,sensorElevation,sensorRoll,sensorFOV,sensorVFOV,sensorNorth,sensorVersion,sensorType,sensorModel,sensorRange,spatialAttitudeRoll,spatialAttitudePitch,spatialAttitudeYaw,spatialAttitudeERoll,spatialAttitudeEPitch,spatialAttitudeEYaw,spatialSpinRoll,spatialSpinPitch,spatialSpinYaw,spatialSpinERoll,spatialSpinEPitch,spatialSpinEYaw,spatialVersion,trackCourse,trackSpeed,trackSlope,trackECourse,trackESpeed,trackESlope,trackVersion,uidVersion,objectid,globalid,x,y
541319,2,4393107310108440,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619710689000,1619710708000,1619710828000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.173146693655895,230.985356,NA,NA,NA,NA,NA,NA,541320,{E3CCAD6F-05E8-4ADF-8AF9-4DDC90E81D06},-76.19269,37.22503
216727,2,2433642735792925,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619620343000,1619620348000,1619620468000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.99725543342856,44.242184,NA,NA,NA,NA,NA,NA,216728,{A961C8EA-D174-4550-B806-58DFF03C47A7},-76.77833,37.52083
661394,2,1288245811741011,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619714628000,1619714627000,1619714747000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.61652727481828,7.599999999999999,NA,NA,NA,NA,NA,NA,661395,{89535150-6BBA-47DD-8F92-58BAD1FDFD44},-76.09007,36.90685
307470,2,3849444967522172,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619702943000,1619702932000,1619703052000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,12.1,NA,NA,NA,NA,NA,NA,307471,{AB90D45F-2AD2-4C13-B872-9452FF9EA9B1},-76.3368,36.8951
91455,2,2538043866426000,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619616382000,1619616384000,1619616504000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.16923979791278,232.52868800000005,NA,NA,NA,NA,NA,NA,91456,{223C13AA-922A-48CF-8F60-702518CA36CF},-76.77357,36.70313
239536,2,907121444213397,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619621288000,1619621300000,1619621420000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.526243158047,249.50534000000002,NA,NA,NA,NA,NA,NA,239537,{8D52EC02-6AFC-4D34-8CFC-4D8597E4EB8A},-75.91985,37.6859
876441,2,2037570797005533,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619722164000,1619722178000,1619722298000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.055513633392366,230.985356,NA,NA,NA,NA,NA,NA,876442,{CBEC3F0F-D5A0-4681-A900-E7A55B52E8E7},-77.80135,37.49019
123903,2,3333341308819475,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619617102000,1619617114000,1619617234000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.26060866263794,114.721012,NA,NA,NA,NA,NA,NA,123904,{100CE829-B5E9-4E67-8ED6-035BD90F81A6},-76.03794,36.95161
651036,2,1823655684941767,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619714273000,1619714032000,1619714152000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.139124958890875,238.18757200000002,NA,NA,NA,NA,NA,NA,651037,{4EEAEE9E-8F7E-4F51-9043-33C17EA44B7B},-77.69173,37.67961
845829,2,4323962264302416,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619721028000,1619721036000,1619721156000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.92313254255788,205.7776,NA,NA,NA,NA,NA,NA,845830,{773848F0-F0D8-4221-962B-BBF0B111E33E},-77.14605,36.21007
456636,2,2667843988404247,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619707904000,1619707674000,1619707794000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.761232592177123,52.473288000000004,NA,NA,NA,NA,NA,NA,456637,{A65279CE-44EA-43A8-8274-AE35EFBF9B25},-75.80122,36.45714
23250,2,1118375248777094,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619614721000,1619614691000,1619614811000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,4.7,NA,NA,NA,NA,NA,NA,23251,{39D85FD2-B0F8-4236-A922-E6996AC6D1F0},-76.29531,36.96354
633123,2,1398976833858880,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619713668000,1619713635000,1619713755000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,4.8999999999999995,NA,NA,NA,NA,NA,NA,633124,{EBE2C671-1359-4D75-9370-EE292F7D1939},-76.33543,36.89398
418839,2,2784581045800192,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619706678000,1619706687000,1619706807000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,12.6,NA,NA,NA,NA,NA,NA,418840,{1C42D4C1-E64B-4E7B-8A00-383B254B7544},-75.95735,36.83957
879051,2,1575468884377756,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619722264000,1619722246000,1619722366000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.12880431820537,240.759792,NA,NA,NA,NA,NA,NA,879052,{797BF613-61A1-4F57-943F-B2838CF5A8A2},-75.70427,37.65395
553985,2,ANDURIL-LATTICE-DE29,a-f-G-E-S,SFGPES---------,friendly ground equipment sensor,m-g,machine gps,1619711108000,1619711125000,1619711245000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,553986,{2E7026B4-FD02-4BA2-8B8B-12BD213034BD},-76.0327765,36.922160667
252627,2,4017657182219092,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619621818000,1619621780000,1619621900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,2.4,NA,NA,NA,NA,NA,NA,252628,{3366D33F-48EB-4B4C-B846-EC1A3719D55E},-76.29626,36.96463
277226,2,1385144314439153,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619701948000,1619701952000,1619702072000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.3115722241093,219.153144,NA,NA,NA,NA,NA,NA,277227,{41B91936-9EA7-4905-9AFC-38E242CC4D12},-77.80947,37.67966
597877,2,3849131854743809,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619712538000,1619712562000,1619712682000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.18796937093117,232.528688,NA,NA,NA,NA,NA,NA,597878,{150C9243-D6D5-437D-9306-B7719E6EB7E8},-76.69722,36.1041
479696,2,3179697320393841,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619708653000,1619708671000,1619708791000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,22.3,NA,NA,NA,NA,NA,NA,479697,{6A37FCF6-0AC2-470D-8F32-360E4D83B9A2},-76.04665,36.94924
215046,2,4227811819635332,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619620278000,1619620224000,1619620344000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.85100244704606,63.27661200000001,NA,NA,NA,NA,NA,NA,215047,{63559E0B-2005-405F-8C12-D03F030F7992},-76.34871,37.08682
211817,2,4174084039778799,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619620143000,1619620150000,1619620270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,0.3,NA,NA,NA,NA,NA,NA,211818,{2B3DB9F6-5756-4E1F-A854-6CFA82D13A12},-76.31869,37.00865
69951,2,3230283940225154,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619615783000,1619615792000,1619615912000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.526243158047,242.303124,NA,NA,NA,NA,NA,NA,69952,{80F95A34-F798-4294-A3C8-5AF1CBD4D4E1},-75.70129,37.50579
205061,2,45380758392889,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619619863000,1619619867000,1619619987000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,4.8,NA,NA,NA,NA,NA,NA,205062,{75BDBF40-90C3-40FD-A626-C48C884E13EB},-76.29582,36.96441
677762,2,2146319963110270,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619715183000,1619715188000,1619715308000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.12880431820537,240.759792,NA,NA,NA,NA,NA,NA,677763,{9E1E4F01-1035-4DAE-8EDE-DCDBE17FDF80},-77.87145,37.45547
179442,2,1156419533957214,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619618758000,1619618746000,1619618866000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.31157222410928,137.870992,NA,NA,NA,NA,NA,NA,179443,{E7C2838E-71C7-4D78-983D-3C615C6291D6},-76.68106,36.01793
801303,2,3618586674254254,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619719463000,1619719448000,1619719568000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,5.999999999999999,NA,NA,NA,NA,NA,NA,801304,{C0492629-9A4A-4182-A403-34E0578FF5FE},-76.10418,37.07926
241970,2,3787309953909545,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619621383000,1619621386000,1619621506000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.76079882407748,78.195488,NA,NA,NA,NA,NA,NA,241971,{1509A54D-A3BB-49D1-9033-54685B543416},-77.54867,36.88725
149463,2,2743153670590088,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619617643000,1619617599000,1619617719000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.1189367226617,4.7,NA,NA,NA,NA,NA,NA,149464,{DF3AE259-5EF3-476B-868C-FFB9DE3860C5},-75.89436,36.90986
572746,2,4194750671018502,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619711704000,1619711720000,1619711840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,19.099999999999998,NA,NA,NA,NA,NA,NA,572747,{76CFA90A-A3E0-4557-AD53-FC30C8CE9510},-76.34528,36.99572
111582,2,4052476753738959,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619616837000,1619616858000,1619616978000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.893756562012243,70.47882800000001,NA,NA,NA,NA,NA,NA,111583,{F6A3B047-0010-4137-9A00-50155523D162},-75.78715,36.9385
632909,2,855027415718624,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619713659000,1619713635000,1619713755000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.86087504110924,10.6,NA,NA,NA,NA,NA,NA,632910,{2FF79305-8BFB-448F-9480-B668072743DA},-75.90891,36.86812
222004,2,1650711977920773,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619620563000,1619620575000,1619620695000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,5.8,NA,NA,NA,NA,NA,NA,222005,{2B21D1E3-AD49-430E-8626-D83F019B5BBA},-76.32301,37.00205
910840,2,111743406372071,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619723443000,1619723468000,1619723588000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.80634218946307,50.415512,NA,NA,NA,NA,NA,NA,910841,{7CBF06D7-D13A-405E-8679-F3A001827B43},-76.61859,36.84596
371907,2,1029148486976378,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619705133000,1619705129000,1619705249000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,2.6,NA,NA,NA,NA,NA,NA,371908,{50E1B085-2C97-4D53-A236-030102382EDF},-76.18199,36.92238
866744,2,2022801816487674,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619721799000,1619721822000,1619721942000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.08874538104936,171.309852,NA,NA,NA,NA,NA,NA,866745,{909116A3-0398-4119-B1BF-AC7A42A98400},-76.85322,36.05173
53118,2,349467726231152,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619615413000,1619615400000,1619615520000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.61652727481828,9.3,NA,NA,NA,NA,NA,NA,53119,{4CED903F-6A6E-4FA5-B218-CBE2EE445648},-76.06315,36.96146
63538,2,3207003764994751,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619615636000,1619615502000,1619615622000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.824713340779454,51.444399999999995,NA,NA,NA,NA,NA,NA,63539,{7B3ABFA7-2CE8-49A9-87AF-E0F64FD9ADC2},-77.32283,37.52161
383018,2,GHST-364-SPI,b-m-p-s-p-i,SUZP-----------,bits mappoint cuepoint spi point,m-g,machine gps,1619705503000,1619705522000,1619705642000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383019,{9271B2E7-FB54-495E-A604-2F058B7C5CC0},-76.03514111384096,36.835767176712764
389426,2,4021064778268798,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619705713000,1619705638000,1619705758000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.24043080585636,47.843292,NA,NA,NA,NA,NA,NA,389427,{E6FCDC2E-5976-4E80-AF05-2536713A48C4},-76.69971,37.22617
889515,2,2948671543477182,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619722658000,1619722639000,1619722759000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.07475997113761,6.099999999999999,NA,NA,NA,NA,NA,NA,889516,{E5962836-1506-4737-971A-2098EE1D25EC},-76.28733,36.84176
168967,2,34b395c9-a461-46ca-9a36-1202173283fd,a-u-S,SUSP-----------,unknown surface sea sea surface track,h-g-i-g-o,human noncot gigo,1619618331000,1619618358000,1621089586000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,26.8224,NA,NA,NA,NA,NA,NA,168968,{5BD3D50B-A58D-40B2-B72B-35E181C8307B},140.162822863271,47.73905437913639
790024,2,1288245811741011,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619719064000,1619719023000,1619719143000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.19762338852058,20.2,NA,NA,NA,NA,NA,NA,790025,{BA79436E-749D-47C0-BCA5-DBBBFD1E5EF2},-76.0664,36.93774
57909,2,2750829766931385,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619615516000,1619615524000,1619615644000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.7722365533592,220.182032,NA,NA,NA,NA,NA,NA,57910,{0464C39A-0193-4D55-AE80-BBAEACE4D279},-76.80857,36.33041
816467,2,2203746257209062,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619719999000,1619720016000,1619720136000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,0.5,NA,NA,NA,NA,NA,NA,816468,{2D514B0C-3F52-41AB-9D58-6E01CF7DF957},-76.32109,37.00258
704007,2,2754072107372724,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619716078000,1619716046000,1619716166000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,9.1,NA,NA,NA,NA,NA,NA,704008,{62569BF0-B699-4229-8239-88FB3ACABC0C},-76.29572,36.83593
394569,2,3618586674254254,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619705883000,1619705908000,1619706028000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,5.999999999999999,NA,NA,NA,NA,NA,NA,394570,{59BD28A2-BA36-40FC-A454-07A5B5368EE2},-76.10418,37.07926
922179,2,3614103549873483,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619723849000,1619723866000,1619723986000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.139124958890875,236.129796,NA,NA,NA,NA,NA,NA,922180,{911DA686-6668-4BBE-8459-6256962505F9},-76.40757,37.38181
818160,2,3618586674254254,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619720059000,1619720016000,1619720136000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,5.999999999999999,NA,NA,NA,NA,NA,NA,818161,{E808E80E-13FD-436A-9B56-E0163B69B056},-76.10418,37.07926
978122,2,1219297044861105,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619725808000,1619725680000,1619725800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.193538736434846,247.96200800000003,NA,NA,NA,NA,NA,NA,978123,{1BCDE9E6-95B1-431A-91FB-D8CB5F822958},-77.31861,37.66974
656470,2,46971800987987,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619714459000,1619714478000,1619714598000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.58113955775559,41.669964,NA,NA,NA,NA,NA,NA,656471,{A2E68747-BFA0-4C7C-89BA-90C871E36572},-76.32362,36.60919
